What is habeas corpus ?,what,what is,WP,VBZ,VBZ,DESC
How do you use an intranet ?,how,how do,WRB,VBP,VB,DESC
What famous husband-and-wife team did radio ads for Blue Nun wine ?,what,what famous,WDT,JJ,VBD,HUM
How many times has Harold Stassen announced a drive for the White House ?,how,how many,WRB,JJ,VBD,NUM
What are bottle caps with presidents ' pictures inside worth ?,what,what are,WP,VBP,VBP,NUM
Where can I find the history of the Hungarian language ?,where,where can,WRB,MD,VB,LOC
"Why do USA fax machines not work in UK , NNP ?",why,why do,WRB,VBP,VBP,DESC
What cigarette is `` a whole new world '' ?,what,what cigarette,WP,NN,VBZ,ENTY
Who tramped through Florida looking for the Fountain of Youth ?,who,who tramped,WP,VBD,VBD,HUM
"In 1990 , what day of the week did Christmas fall on ?",what,what day,WDT,NN,VB,NUM
What is the name of the song that Dracula plays on the organ ?,that,what is that dracula,WDT,NNP,VBZ,ENTY
What two animals are specifically mentioned as being in Noah 's Ark ?,what,what two,WP,CD,VBN,ENTY
What is federal income tax ?,what,what is,WP,VBZ,VBZ,DESC
What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?,which,what was which jesse,WDT,NNP,VBD,HUM
"What disease plagued Europe , Africa and Asia ?",what,what disease,WDT,NN,VBD,ENTY
What card game can feature dealer 's choice ?,what,what card,WDT,NN,VB,ENTY
How many American soldiers are stationed in South Korea ?,how,how many,WRB,JJ,VBN,NUM
What is a fear of failure ?,what,what is,WP,VBZ,VBZ,ENTY
How many feet more than 2 is the average height of the Great Wall of China ?,how,how many,WRB,JJ,VBZ,NUM
What was the verdict in the 1925 trial of John T. Scopes ?,what,what was,WP,VBD,VBD,DESC
What is the best way to travel in Japan ?,what,what is,WP,VBZ,VBZ,ENTY
How long ago did the Anglican church part from the Vatican ?,how,how long,WRB,RB,VBD,NUM
How much did Lucy Van Pelt originally charge for psychiatric sessions ?,how,how much,WRB,JJ,VBP,NUM
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,who,who followed,WP,VBD,VBD,HUM
When was the Parthenon built ?,when,when was,WRB,VBD,VBD,NUM
What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?,what,what 1895,WP,CD,VBN,ENTY
What is a common dolphin ?,what,what is,WP,VBZ,VBZ,DESC
How is Answers.com funded ?,how,how is,WRB,VBZ,VBN,DESC
How long does a pig 's orgasm last ?,how,how long,WRB,RB,VBZ,NUM
What U.S. state comes last in an alphabetical list ?,what,what u.s.,WP,NNP,VBZ,LOC
How many mountains have been named for Presidents in the continental USA ?,how,how many,WRB,JJ,VBN,NUM
What are the unemployment statistics for the years 1965 and 1990 ?,what,what are,WP,VBP,VBP,NUM
What does BUD stand for ?,what,what does,WP,VBZ,VB,ABBR
Who is the one Independent Member of Congress ?,who,who is,WP,VBZ,VBZ,HUM
What is a society ruled by elders ?,what,what is,WP,VBZ,VBZ,HUM
What two presidents of the U.S. published books of poetry ?,what,what two,WP,CD,VBD,HUM
Which of the Seven Dwarfs comes first alphabetically ?,which,which of,WDT,IN,VBZ,HUM
What professional cricketer 's son wrote The War of the Worlds in 1898 ?,what,what professional,WDT,JJ,VBD,HUM
What condiment do the Dutch dip their French fries in ?,what,what condiment,WDT,NN,NN,ENTY
Which comic strip was never turned into a Broadway musical ?,which,which comic,WDT,JJ,VBN,ENTY
In what war was the first submarine used ?,what,what war,WDT,NN,VBD,ENTY
CPR is the abbreviation for what ?,what,what ?,WP,.,VBZ,ABBR
How many inches apart are adjacent pins in tenpin bowling ?,how,how many,WRB,JJ,VBP,NUM
How many miles of corridors are in The Pentagon ?,how,how many,WRB,JJ,VBP,NUM
How do you find the area of a circle ?,how,how do,WRB,VBP,VB,DESC
What U.S. state includes the San Juan Islands ?,what,what u.s.,WP,NNP,VBZ,LOC
"What English playwright penned : `` Where the bee sucks , so shall I '' ?",where,what english where the,WRB,DT,VBD,HUM
What do the red-and-white stripes on a barbershop pole stand for ?,what,what do,WP,VBP,NN,DESC
Name the ship Beany and Cecil sailed .,,,,,VBD,ENTY
How deep is a fathom ?,how,how deep,WRB,JJ,VBZ,NUM
What was the `` Dead Man 's Hand '' ?,what,what was,WP,VBD,VBD,DESC
What was Fred Astaire 's dancing partner 's name ?,what,what was,WP,VBD,VBD,HUM
How do I find a web address for a company ?,how,how do,WRB,VBP,VB,DESC
What is the highest number of home runs on record for any one game ?,what,what is,WP,VBZ,VBZ,NUM
What are some of Australia 's native flora ?,what,what are,WP,VBP,VBP,ENTY
What heavyweight boxer was known as The Wild Bull of the Pampas ?,what,what heavyweight,WDT,JJ,VBN,HUM
How many quarts of whole milk is needed to make one pound of butter ?,how,how many,WRB,JJ,VBN,NUM
What London street claims to be the world center for men 's tailoring ?,what,what london,WP,NNP,VBZ,LOC
How old is the universe ?,how,how old,WRB,JJ,VBZ,NUM
When does the Bible say the seasons started ?,when,when does,WRB,VBZ,VB,NUM
What animal has been called The Poor Man 's Cow ?,what,what animal,WDT,NN,VBN,ENTY
Where did the marriage ceremony come from ?,where,where did,WRB,VBD,VB,DESC
What bordering country is due north of Costa Rica ?,what,what bordering,WP,VBG,VBZ,LOC
What Morris West novel deals with Russian bishop who becomes Pope ?,who,what morris who becomes,WP,VBZ,NNS,ENTY
What nation boarders Mozambique ?,what,what nation,WDT,NN,NNP,LOC
What does EKG stand for ?,what,what does,WP,VBZ,VB,ABBR
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,which,which year,WDT,NN,NNPS,NUM
What TV talk-show host lends his name to a line of men 's clothing ?,what,what tv,WP,NN,VBZ,HUM
What soft drink held a national flavor poll in 1967 ?,what,what soft,WDT,JJ,VBD,ENTY
Colin Powell is famous for what ?,what,what ?,WP,.,VBZ,DESC
The Jewish alphabet is known as what ?,what,what ?,WP,.,VBN,ENTY
What is a fear of home surroundings ?,what,what is,WP,VBZ,VBZ,ENTY
How many people die of tuberculosis yearly ?,how,how many,WRB,JJ,VBP,NUM
What is a specimen of basidiomycetes ?,what,what is,WP,VBZ,VBZ,DESC
Who invented the electric guitar ?,who,who invented,WP,VBD,VBD,HUM
What is the capital of California ?,what,what is,WP,VBZ,VBZ,LOC
What country comes last in an alphabetical list ?,what,what country,WDT,NN,VBZ,LOC
What are faults in the earth 's crust ?,what,what are,WP,VBP,VBP,DESC
What was an `` Asiento '' ?,what,what was,WP,VBD,VBD,DESC
What kind of greeting is appropriate to send on Yom Kippur ?,what,what kind,WDT,NN,VBZ,DESC
How hot should the oven be when baking Peachy Oat Muffins ?,when,how hot when baking,WRB,VBG,VB,NUM
What is dextropropoxyphen napsylate ?,what,what is,WP,VBZ,VBZ,DESC
What Don McLean song laments the day Buddy Holly died ?,what,what don,WP,NNP,VBZ,ENTY
What is Srpska Krajina ?,what,what is,WP,VBZ,VBZ,DESC
How was the Kennedy money made ?,how,how was,WRB,VBD,VBN,DESC
What country is the worlds leading supplier of cannabis ?,what,what country,WDT,NN,VBZ,LOC
What was the orca 's name that died of a fungal infection at Sea World ?,that,what was that died,WDT,VBD,VBD,ENTY
Who is the President of Pergament ?,who,who is,WP,VBZ,VBZ,HUM
What city is the Kentucky Horse Park near ?,what,what city,WDT,NN,VBZ,LOC
What does Esa-Pekka Salonen look like ?,what,what does,WP,VBZ,VB,DESC
"What cereal goes `` snap , crackle , pop '' ?",what,what cereal,WDT,NN,VBZ,ENTY
How did water appear on the earth ?,how,how did,WRB,VBD,VB,DESC
Where did Hillary Clinton graduate college ?,where,where did,WRB,VBD,NN,LOC
What does Robert mean ?,what,what does,WP,VBZ,VB,DESC
How do anti-locking brakes work ?,how,how do,WRB,VBP,VBP,DESC
What colors is magenta made of ?,what,what colors,WP,NNS,VBN,ENTY
How does the chain of command work inside an US army Apache helicopter ?,how,how does,WRB,VBZ,VBZ,DESC
Which medium is Hamblen the first singing cowboy in ?,which,which medium,WDT,NN,VBZ,ENTY
What is the name of Jamiroquai new album ?,what,what is,WP,VBZ,VBZ,ENTY
What is a hormone ?,what,what is,WP,VBZ,VBZ,DESC
What American naval officer broke Japan 's isolationist policy in 1853 ?,what,what american,WDT,JJ,VBD,HUM
What is fellatio ?,what,what is,WP,VBZ,VBZ,DESC
What characteristics contribute to its `` intelligence '' ?,what,what characteristics,WDT,NNS,VBP,DESC
What significant battle was fought in Belgium in 1815 ?,what,what significant,WP,JJ,VBN,ENTY
Which police department made the all-time biggest cocaine bust in Ventura County ?,which,which police,WDT,NN,VBD,HUM
Who gave us the `` Rolling Writer '' ?,who,who gave,WP,VBD,VBD,HUM
How were the days of the week named ?,how,how were,WRB,VBD,VBD,DESC
Who wrote The Secret Life of Walter Mitty ?,who,who wrote,WP,VBD,VBD,HUM
What 1965 film had Jack Lemmon portraying a cartoonist ?,what,what 1965,WP,CD,VBD,ENTY
What is fiber in food ?,what,what is,WP,VBZ,VBZ,DESC
What 's the traditional drink at the Kentucky Derby ?,what,what 's,WP,VBZ,VBZ,ENTY
Who is the head of the World Bank ?,who,who is,WP,VBZ,VBZ,HUM
"Why do some jets have a vapor trail , and others do not ?",why,why do,WRB,VBP,VBP,DESC
What is a fear of childbirth ?,what,what is,WP,VBZ,VBZ,ENTY
How many people does Honda employ in the U.S. ?,how,how many,WRB,JJ,NN,NUM
What species was Winnie the Pooh ?,what,what species,WDT,NN,VBD,ENTY
How much calcium should an adult female have daily ?,how,how much,WRB,JJ,VBP,NUM
What is the most popular last name ?,what,what is,WP,VBZ,VBZ,HUM
What does an ashen-faced eidologist search out the existence of ?,what,what does,WP,VBZ,VBZ,ENTY
Who moderated the first Kennedy-Nixon TV debate ?,who,who moderated,WP,VBD,VBD,HUM
Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?,who,who portrayed,WP,VBD,VBD,HUM
What is the S&P 500 used for ?,what,what is,WP,VBZ,VBZ,DESC
What does `` Philebus-like '' mean ?,what,what does,WP,VBZ,VB,DESC
When was Nostradamus born ?,when,when was,WRB,VBD,VBN,NUM
What are the ingredients of Coca-Cola ?,what,what are,WP,VBP,VBP,ENTY
Who 's the only U.S. president to have won a Pulitzer Prize ?,who,who 's,WP,VBZ,VBZ,HUM
What is nuclear proliferation ?,what,what is,WP,VBZ,VBZ,DESC
Who was Maria Theresa ?,who,who was,WP,VBD,VBD,HUM
What is the country of origin for the name Thomas ?,what,what is,WP,VBZ,VBZ,LOC
Why do you say `` God bless you '' when people sneeze ?,when,why do when people,WRB,NNS,VB,DESC
What is the population of the largest Chilean city,what,what is,WP,VBZ,VBZ,NUM
What country has the highest per capita consumption of cheese ?,what,what country,WDT,NN,VBZ,LOC
What is Larry King 's occupation ?,what,what is,WP,VBZ,VBZ,HUM
Who invented `` The Muppets '' ?,who,who invented,WP,VBD,VBD,HUM
"Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?",why,why does,WRB,VBZ,VB,DESC
What sea is Bombay on ?,what,what sea,WDT,NN,VBZ,LOC
Who are cartoondom 's Super Six ?,who,who are,WP,VBP,VBP,HUM
What does `` E Pluribus Unum '' on the penny mean ?,what,what does,WP,VBZ,NNP,DESC
What 's the difference between TFT and dual-scan display ?,what,what 's,WP,VBZ,VBZ,DESC
What fool is not so wise To lose an oath to win a paradise ?,what,what fool,WDT,NN,VBZ,HUM
What is the English meaning of caliente ?,what,what is,WP,VBZ,VBZ,DESC
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?,where,where in,WRB,IN,VBZ,LOC
What does the word `` opera '' mean ?,what,what does,WP,VBZ,VB,DESC
How tall was the animated Frankenstein,how,how tall,WRB,JJ,VBD,NUM
How do you ask questions ?,how,how do,WRB,VBP,VB,DESC
What U.S. city is known as The Rubber Capital of the World ?,what,what u.s.,WP,NNP,VBN,LOC
What countries have the highest ratio of university students ?,what,what countries,WDT,NNS,VBP,LOC
How can you become an FBI agent ?,how,how can,WRB,MD,VB,DESC
What is the world 's best selling cookie ?,what,what is,WP,VBZ,VBZ,ENTY
How many miles is it from NY to Austria ?,how,how many,WRB,JJ,VBZ,NUM
Where did the energy for the Big Bang come from ?,where,where did,WRB,VBD,VB,DESC
How big is the universe actually ?,how,how big,WRB,JJ,VBZ,NUM
What is the difference between the Koran and The Bible ?,what,what is,WP,VBZ,VBZ,DESC
What monarch signed the Magna Carta ?,what,what monarch,WDT,NN,VBD,HUM
What 's the U.S. Navy hymn ?,what,what 's,WP,VBZ,VBZ,ENTY
How many sides does a heptagon have ?,how,how many,WRB,JJ,VB,NUM
What Grand Slam golf tournament wasn 't held between 1940 and 1945 ?,what,what grand,WP,NNP,RB,ENTY
What is idealab ! ?,what,what is,WP,VBZ,VBZ,DESC
Where are there aborigines ?,where,where are,WRB,VBP,VBP,LOC
What toy can you make sleep ?,what,what toy,WDT,NN,VB,ENTY
What caused the division between the Anglicans and the Vatican ?,what,what caused,WP,VBD,VBD,DESC
What corporation does Madonna advertise for ?,what,what corporation,WDT,NN,VB,HUM
On what river is Rome built ?,what,what river,WDT,NN,VBN,LOC
"Where on the Web is Adventours Tours from Sydney , Australia ?",where,where on,WRB,IN,VBZ,LOC
Where were the 1936 Summer Olympics held ?,where,where were,WRB,VBD,VBD,LOC
What cathedral was Thomas Becket murdered in ?,what,what cathedral,WDT,NN,VBD,LOC
Why was Curious George curious ?,why,why was,WRB,VBD,VBD,DESC
How did U.S.A become involved in the Barbary Wars,how,how did,WRB,VBD,VB,DESC
The Kentucky Horse Park is close to which American city ?,which,which american,WDT,JJ,VBZ,LOC
What store does Martha Stewart advertise for ?,what,what store,WDT,NN,VB,HUM
What do you know about multicultural and multilingual schools ?,what,what do,WP,VBP,VB,DESC
What is the origin of U.S. Army sergeant 's stripes ?,what,what is,WP,VBZ,VBZ,DESC
How old was Sir Edmund Hillary when he climbed Mt. Everest ?,when,how old when he,WRB,PRP,VBD,NUM
Where in a tree does photosynthesis occur ?,where,where in,WRB,IN,VB,LOC
What are some science fair projects for 8th graders ?,what,what are,WP,VBP,VBP,ENTY
What strait links the Mediterranean Sea and the Atlantic Ocean ?,what,what strait,WDT,NN,VBZ,LOC
What airport is on the Piccadilly subway line ?,what,what airport,WP,NN,VBZ,LOC
Which police department made the largest cocaine seizure ever in Ventura County ?,which,which police,WDT,NN,VBD,HUM
What color is the eight-ball in pocket billiards ?,what,what color,WDT,NN,VBZ,ENTY
What was the first ready-to-eat breakfast cereal ?,what,what was,WP,VBD,VBD,ENTY
What did Benny Carter play ?,what,what did,WP,VBD,NN,ENTY
What seven digits follow the area code in the number for long distance information ?,what,what seven,WP,CD,VBP,NUM
What city 's airport is named Logan International ?,what,what city,WDT,NN,VBN,LOC
What Pope inaugurated Vatican International Radio ?,what,what pope,WP,NNP,VBD,HUM
How many times more than 3,how,how many,WRB,JJ,NNS,NUM
How many names are there for Eskimo people ?,how,how many,WRB,JJ,VBP,NUM
"What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?",what,what king,WDT,NN,VBN,HUM
What shape-shifting menace did Rom come to Earth to fight ?,what,what shape,WDT,NN,VB,ENTY
What is the nickname of Pennsylvania ?,what,what is,WP,VBZ,VBZ,LOC
What causes headaches ?,what,what causes,WP,VBZ,VBZ,DESC
Names of books by James A. Michener set in the following locations ?,,,,,NNS,ENTY
When was the first stained glass window made ?,when,when was,WRB,VBD,VBD,NUM
What company 's trademark was His Master 's Voice ?,what,what company,WDT,NN,VBD,HUM
What Pope inaugurated Vatican International Radio ?,what,what pope,WP,NNP,VBD,HUM
What director made one silent and one sound version of The Ten Commandments ?,what,what director,WDT,NN,VBD,HUM
When did swimming become commonplace ?,when,when did,WRB,VBD,VB,NUM
Which presidents of the USA were Masons ?,which,which presidents,WDT,NNS,VBD,HUM
Who was the tallest U.S. president ?,who,who was,WP,VBD,VBD,HUM
What is the largest museum in the world ?,what,what is,WP,VBZ,VBZ,LOC
How can I enforce new rules to a group of youngsters who have been allowed to do as they please .,who,how can who have,WP,VBP,VB,DESC
What character in The Beverly Hillbillies has the given names Daisy Moses ?,what,what character,WDT,NN,VBZ,HUM
What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?,what,what comedienne,WDT,NN,VBZ,HUM
How many gallons of paint does it take to paint the Golden Gate Bridge ?,how,how many,WRB,JJ,VB,NUM
What president also became a supreme court justice ?,what,what president,WDT,NN,VBD,HUM
When does menstruation begin ?,when,when does,WRB,VBZ,VB,NUM
Where did makeup originate ?,where,where did,WRB,VBD,RB,LOC
What is the only modern language that capitalizes its singular first-person pronoun ?,that,what is that capitalizes,WDT,VBZ,VBZ,ENTY
"What is the claim to fame of Agra , India ?",what,what is,WP,VBZ,VBZ,DESC
What flag flies over Wake Island ?,what,what flag,WDT,NN,VBZ,ENTY
How deep is a fathom ?,how,how deep,WRB,JJ,VBZ,NUM
What Kennedy was married to Ethel ?,what,what kennedy,WP,NNP,VBD,ENTY
What U.S. state is Mammoth Cave National Park in ?,what,what u.s.,WP,NNP,VBZ,LOC
What is the most famous German word in the English language ?,what,what is,WP,VBZ,VBZ,ENTY
Who was actress June Havoc 's legendary sister ?,who,who was,WP,VBD,VBD,HUM
What is widely used to detect birth defects ?,what,what is,WP,VBZ,VBN,ENTY
What is the chromosome number of an elephant ?,what,what is,WP,VBZ,VBZ,NUM
Who killed JFK ?,who,who killed,WP,VBD,VBD,HUM
Who was the star witness at the Senate Watergate hearings ?,who,who was,WP,VBD,VBD,HUM
What is the Order of the Arrow in Boy Scouts ?,what,what is,WP,VBZ,VBZ,DESC
In what country is a stuck-out tongue a friendly greeting ?,what,what country,WP,NN,VBZ,LOC
What are the five basic swimming strokes ?,what,what are,WP,VBP,VBP,ENTY
Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?,who,who is who was,WP,VBD,VBZ,HUM
Where is Erykah Badu originally from ?,where,where is,WRB,VBZ,VBZ,LOC
Where can I buy a pony on the Big Island for my daughter ?,where,where can,WRB,MD,VB,LOC
How old was George Washington when he died ?,when,how old when he,WRB,PRP,VBD,NUM
What is the recipe or formula for Coca-Cola ?,what,what is,WP,VBZ,VBZ,ENTY
Who made the rotary engine automobile ?,who,who made,WP,VBD,VBD,HUM
"What is the origin of the term `` blue moon , '' and how often do they occur ?",how,what is how often,WRB,RB,VBZ,DESC
How many blacks served in the Vietnam War,how,how many,WRB,JJ,VBD,NUM
What were the last names of gangsters Bonnie and Clyde ?,what,what were,WP,VBD,VBD,HUM
What is the address of the famous Mexican star `` Thalia '' ?,what,what is,WP,VBZ,VBZ,LOC
What does a man suffering from diphallic terata have ?,what,what does,WP,VBZ,VBP,ENTY
Who invented panties ?,who,who invented,WP,VBD,VBD,HUM
What is Pittsburgh 's baseball team called ?,what,what is,WP,VBZ,VBZ,HUM
"What is p.m. an abbreviation for , as in 5 p.m. ?",what,what is,WP,VBZ,VBZ,ABBR
What sport can a free-legged pacer compete in ?,what,what sport,WDT,NN,VB,ENTY
What does CPR stand for ?,what,what does,WP,VBZ,VB,ABBR
What President had never held an elected office until he was elected to the White House ?,what,what president,WP,NNP,VBN,HUM
What are the diseases that can be cured by black cumin ?,that,what are that can,WDT,MD,VBP,ENTY
What fruit does the ficus produce ?,what,what fruit,WDT,NN,VB,ENTY
Who is the richest person in the world ?,who,who is,WP,VBZ,VBZ,HUM
What is an aurora ?,what,what is,WP,VBZ,VBZ,DESC
How much time does the blinking of an eye take ?,how,how much,WRB,JJ,VBZ,NUM
What made the short-lived Star Hawks strip so unique ?,what,what made,WP,VBD,VBD,DESC
What 's the biggest-selling U.S. magazine aimed at a black audience ?,what,what 's,WP,VBZ,VBZ,ENTY
How deep is a fathom ?,how,how deep,WRB,JJ,VBZ,NUM
What is the primary language of the Philippines ?,what,what is,WP,VBZ,VBZ,ENTY
When did the use of `` the syringe '' first appear in medicinal history ?,when,when did,WRB,VBD,VBD,NUM
What was the Long March in China ?,what,what was,WP,VBD,VBD,DESC
What international organization was founded by Clara Barton ?,what,what international,WDT,JJ,VBN,HUM
What corporation does Madonna advertise for ?,what,what corporation,WDT,NN,VB,HUM
What is the Islamic equivalent of the Red Cross ?,what,what is,WP,VBZ,VBZ,ENTY
How many people visit the Pope each month ?,how,how many,WRB,JJ,VBP,NUM
What planet gave bith to Superman ?,what,what planet,WDT,NN,VBD,LOC
What month of the year is there no television in Iceland ?,what,what month,WDT,NN,VBZ,NUM
What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?,what,what george,WP,NNP,VBD,ENTY
Who is buried in the great pyramid of Giza ?,who,who is,WP,VBZ,VBN,HUM
"What is the most important nation in the world , historically ?",what,what is,WP,VBZ,VBZ,LOC
What is the current unemployment rate in the U.S. ?,what,what is,WP,VBZ,VBZ,NUM
When was the first railroad from the east coast to the west coast completed ?,when,when was,WRB,VBD,VBN,NUM
How fast can a Corvette go ?,how,how fast,WRB,RB,VB,NUM
What do a diamond and lump of coal have in common ?,what,what do,WP,VBP,VBP,DESC
What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?,what,what famous,WDT,JJ,VBD,HUM
What effect does LSD have on the brain ?,what,what effect,WDT,NN,VB,DESC
What are the three most successful companies of our time ?,what,what are,WP,VBP,VBP,HUM
How much did a McDonald 's hamburger cost in 1963 ?,how,how much,WRB,JJ,VBD,NUM
What is the name of the company that manufactures the `` American Girl '' doll collection ?,that,what is that manufactures,WDT,VBZ,VBZ,HUM
What is a horologist ?,what,what is,WP,VBZ,VBZ,DESC
What was the effect of the Yalta Conference ?,what,what was,WP,VBD,VBD,DESC
Where is the group M People from ?,where,where is,WRB,VBZ,VBZ,LOC
What country is famous for Persian rugs ?,what,what country,WP,NN,VBZ,LOC
How many were in attendance at the Last Supper ?,how,how many,WRB,JJ,VBD,NUM
How long should you feed your puppy Purina Puppy Chow ?,how,how long,WRB,RB,VB,NUM
What do the figures represent on the Easter Island ?,what,what do,WP,VBP,VB,DESC
"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",what,what magazine,WDT,NN,VBD,ENTY
What is the name given to the Islamic counterpart of the Red Cross ?,what,what is,WP,VBZ,VBZ,ENTY
How does a submarine operate ?,how,how does,WRB,VBZ,VB,DESC
What city is graced by the Arch of Titus ?,what,what city,WDT,NN,VBN,LOC
What is Michael Jackson 's father 's name ?,what,what is,WP,VBZ,VBZ,HUM
Who was the girl in Peter Sellers 's soup ?,who,who was,WP,VBD,VBD,HUM
What creative genius said : `` Everything comes to him who hustles while he waits '' ?,who,what creative who hustles,WP,VBZ,VBD,HUM
How is Paraguay for vacations ?,how,how is,WRB,VBZ,VBZ,DESC
Where is the world 's most active volcano located ?,where,where is,WRB,VBZ,VBZ,LOC
What is the acronym for the rating system for air conditioner efficiency ?,what,what is,WP,VBZ,VBZ,ABBR
What country is bounded in part by the Indian Ocean and Coral and Tasman seas ?,what,what country,WDT,NN,VBN,LOC
How many people did Randy Steven Craft murder ?,how,how many,WRB,JJ,VBD,NUM
What do you call a section of your finger from one joint to another ?,what,what do,WP,VBP,VB,ENTY
"What happened on January 15 , 1969 ?",what,what happened,WP,VBD,VBD,ENTY
What Muhammad Ali maneuver was George Foreman the first victim of ?,what,what muhammad,WP,NNP,VBD,ENTY
What is DSL ?,what,what is,WP,VBZ,VBZ,ABBR
How many small businesses are there in the United States ?,how,how many,WRB,JJ,VBP,NUM
Who was Ben Casey 's boss ?,who,who was,WP,VBD,VBD,HUM
What multitalented Academy-award-winning director failed a college course in motion-picture production ?,what,what multitalented,WP,VBD,VBD,HUM
Where is Ayer 's rock ?,where,where is,WRB,VBZ,VBZ,LOC
What 's a Craps player called ?,what,what 's,WP,VBZ,VBZ,ENTY
When was the Berlin Wall erected ?,when,when was,WRB,VBD,VBD,NUM
When was cigarette advertising banned on television and radio ?,when,when was,WRB,VBD,VBD,NUM
What is the name of the game that Garry Kasparov plays ?,that,what is that garry,WDT,NNP,VBZ,ENTY
What Caribbean cult did Marcus Garvey originate ?,what,what caribbean,WP,JJ,VBD,ENTY
What is the most widely cultivated plant ?,what,what is,WP,VBZ,VBZ,ENTY
What wild and crazy guy wrote a book called Cruel Shoes ?,what,what wild,WDT,JJ,VBD,HUM
What city 's theatrical district has been dubbed The Roaring Forties ?,what,what city,WDT,NN,VBN,LOC
What should the temperature be set at while baking Peachy Oat Muffins ?,what,what should,WP,MD,VBN,NUM
What police force did Mack Sennett create ?,what,what police,WDT,NN,VB,HUM
How many home runs did Babe Ruth hit in his lifetime ?,how,how many,WRB,JJ,VBD,NUM
"Who was in Death of a Salesman original movie , not 1985 ?",who,who was,WP,VBD,VBD,HUM
How do I get a complete list of all the people that are living with the last name Kilvington ?,that,how do that are,WDT,VBP,VB,DESC
What is Dr. Ruth 's last name ?,what,what is,WP,VBZ,VBZ,HUM
What 's the world 's most common compound ?,what,what 's,WP,VBZ,VBZ,ENTY
Where was George Washington born ?,where,where was,WRB,VBD,VBN,LOC
How many colors are there in the spectrum ?,how,how many,WRB,JJ,VBP,NUM
What 's the middle name of movie producer Joseph E. Levine ?,what,what 's,WP,VBZ,VBZ,HUM
Define Sinn Fein .,,,,,NNP,DESC
What two Caribbean countries share the island of Hispaniola ?,what,what two,WP,CD,VBP,LOC
What is in baby powder and baby lotion that makes it smell the way it does ?,that,what is that makes,WDT,VBZ,VBZ,DESC
What is probability theory ?,what,what is,WP,VBZ,VBZ,DESC
Who told all in Ball Four ?,who,who told,WP,VBD,VBD,HUM
What kind of car did Janis Joplin ask the Lord to buy her ?,what,what kind,WDT,NN,VB,ENTY
Who followed Willy Brandt as chancellor of the Federal Republic of Germany ?,who,who followed,WP,VBD,VBD,HUM
What continent 's second-highest peak is Mont Blanc ?,what,what continent,WDT,NN,VBZ,LOC
What Peruvian city is home to the mummified body of Francisco Pizarro ?,what,what peruvian,WDT,JJ,VBZ,LOC
When did French revolutionaries storm the Bastille ?,when,when did,WRB,VBD,VB,NUM
How can I look up someone 's E-mail address on the Internet ?,how,how can,WRB,MD,VB,DESC
How many men died building the Mackinaw Bridge ?,how,how many,WRB,JJ,VBD,NUM
How do you tell somebody you like them ?,how,how do,WRB,VBP,VB,DESC
What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?,what,what name,WDT,NN,VB,HUM
Who is the president of Bolivia ?,who,who is,WP,VBZ,VBZ,HUM
What nationality is Gorbachev ?,what,what nationality,WDT,NN,VBZ,LOC
Who played the title role in The Romantic Englishwoman ?,who,who played,WP,VBD,VBD,HUM
What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?,what,what president,WP,NNP,VBD,HUM
Who made the deodorant that claimed that it `` actually builds up resistance to odor '' ?,that,who made that claimed,WDT,VBD,VBD,HUM
What is the shape of a football as stated in the NFL rulebook ?,what,what is,WP,VBZ,VBZ,ENTY
What is the origin of thank you notes ?,what,what is,WP,VBZ,NNS,DESC
Who used AuH2O as an election slogan ?,who,who used,WP,VBD,VBD,HUM
How long do you have to pay back debt after claiming chapter 11 bankruptcy ?,how,how long,WRB,RB,VB,NUM
What Shakespearean play featured Shylock ?,what,what shakespearean,WP,JJ,VBD,ENTY
Which magazine is `` fine entertainment for men '' ?,which,which magazine,WDT,NN,VBZ,ENTY
Why do roosters sing at five o 'clock in the morning ?,why,why do,WRB,VBP,VB,DESC
What features of the African elephant are larger than those of the Indian elephant ?,what,what features,WP,VBZ,VBP,DESC
What ocean surrounds the Maldive Islands ?,what,what ocean,WDT,NN,VBZ,LOC
What South American country won its first World Cup soccer title in 1978 ?,what,what south,WP,JJ,VBD,LOC
How many cullions does a male have ?,how,how many,WRB,JJ,VB,NUM
What painter popularized soup cans and Brillo soap pad boxes ?,what,what painter,WDT,NN,VBD,HUM
Who played Lucas McCain on The Rifleman ?,who,who played,WP,VBD,VBD,HUM
What colorful sea 's region does Greek legend say the Amazons lived near ?,what,what colorful,WP,JJ,VBZ,LOC
